timestamp,step,tag,value,source_file,relative_path,experiment,datetime
1749586880.6877222,3,Loss/val,1.8731178045272827,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:21:20.687722206
1749586880.6877222,3,Accuracy/train,0.688861608505249,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:21:20.687722206
1749586880.6877222,3,Accuracy/val,0.5988653898239136,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:21:20.687722206
1749586880.6877222,3,BLEU/val,0.16638027131557465,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:21:20.687722206
1749586880.6877222,3,LR,0.0010000000474974513,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:21:20.687722206
1749601343.6942248,3,Loss/train,1.7344266176223755,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:22:23.694224834
1749601343.6942248,3,Loss/val,2.293435573577881,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:22:23.694224834
1749601343.6942248,3,Accuracy/train,0.6287988424301147,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:22:23.694224834
1749601343.6942248,3,Accuracy/val,0.5262846350669861,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:22:23.694224834
1749601343.6942248,3,BLEU/val,0.11115054786205292,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:22:23.694224834
1749601343.6942248,3,LR,0.004999999888241291,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:22:23.694224834
1749617019.8342547,3,Loss/train,0.950415313243866,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:43:39.834254742
1749617019.8342547,3,Loss/val,1.2597709894180298,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:43:39.834254742
1749617019.8342547,3,Accuracy/train,0.7943065762519836,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:43:39.834254742
1749617019.8342547,3,Accuracy/val,0.7303870320320129,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:43:39.834254742
1749617019.8342547,3,BLEU/val,0.354327529668808,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:43:39.834254742
1749617019.8342547,3,LR,0.0005000000237487257,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:43:39.834254742
1749626405.847121,3,Loss/train,0.9456685185432434,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 07:20:05.847121000
1749626405.8472278,3,Loss/val,1.2689100503921509,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 07:20:05.847227812
1749626405.8472419,3,Accuracy/train,0.7857730984687805,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 07:20:05.847241879
1749626405.847254,3,Accuracy/val,0.7246224880218506,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 07:20:05.847254038
1749626405.847266,3,BLEU/val,0.33245301246643066,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 07:20:05.847265959
1749626405.847278,3,LR,0.0010000000474974513,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 07:20:05.847278118
